"","c_chief","c_lcDisagreement","c_lcDispositionDirection","c_issueArea","c_adminActionBool","c_oralArgBool","c_reargBool","c_decisionTime","c_formerCourt","c_caseOriginRegion","c_caseOriginCourt","e_houseMajority","e_senateMajority","e_decisionPresidentParty","e_JCApproval","j_justiceDecisionAgeBand","j_justiceRegion","j_justiceReligion","j_justiceEthnicity","j_justicePresidentParty","j_justiceVotesAppointed","direction"
"5466","Roberts",1,"Conservative","Criminal Procedure",0,1,0,"31-180 Days",1,"South","District Court","Democrat","Democrat","Republican","Approve","65+","Northeast","Episcopalian","Caucasian","Republican",">=75%","Liberal"
"5467","Roberts",1,"Conservative","Criminal Procedure",0,1,0,"31-180 Days",1,"South","District Court","Democrat","Democrat","Republican","Approve","0-65","South","Catholicism","African American","Republican","<75%","Conservative"
"5468","Roberts",1,"Conservative","Criminal Procedure",0,1,0,"31-180 Days",1,"South","District Court","Democrat","Democrat","Republican","Approve","65+","Northeast","Jewish","Caucasian","Democrat",">=75%","Liberal"
"5469","Roberts",1,"Conservative","Criminal Procedure",0,1,0,"31-180 Days",1,"South","District Court","Democrat","Democrat","Republican","Approve","65+","West","Judaism","Caucasian","Democrat",">=75%","Liberal"
"5470","Roberts",1,"Conservative","Criminal Procedure",0,1,0,"31-180 Days",1,"South","District Court","Democrat","Democrat","Republican","Approve","0-65","South","Catholicism","Caucasian","Republican",">=75%","Conservative"
"5471","Roberts",1,"Conservative","Criminal Procedure",0,1,0,"31-180 Days",1,"South","District Court","Democrat","Democrat","Republican","Approve","0-65","Northeast","Catholicism","Caucasian","Republican","<75%","Conservative"
"5472","Roberts",1,"Conservative","Criminal Procedure",0,1,0,"31-180 Days",1,"South","District Court","Democrat","Democrat","Republican","Approve","65+","Midwest","Protestant","Caucasian","Republican",">=75%","Liberal"
"5473","Roberts",1,"Conservative","Criminal Procedure",0,1,0,"31-180 Days",1,"South","District Court","Democrat","Democrat","Republican","Approve","65+","Northeast","Catholicism","Caucasian","Republican",">=75%","Conservative"
"5474","Roberts",1,"Conservative","Criminal Procedure",0,1,0,"31-180 Days",1,"South","District Court","Democrat","Democrat","Republican","Approve","65+","West","Catholicism","Caucasian","Republican",">=75%","Liberal"
"5475","Roberts",1,"Conservative","Criminal Procedure",0,1,0,"31-180 Days",1,"South","District Court","Democrat","Democrat","Republican","Approve","65+","Northeast","Episcopalian","Caucasian","Republican",">=75%","Liberal"
"5476","Roberts",1,"Conservative","Criminal Procedure",0,1,0,"31-180 Days",1,"South","District Court","Democrat","Democrat","Republican","Approve","0-65","South","Catholicism","African American","Republican","<75%","Conservative"
"5477","Roberts",1,"Conservative","Criminal Procedure",0,1,0,"31-180 Days",1,"South","District Court","Democrat","Democrat","Republican","Approve","65+","Northeast","Jewish","Caucasian","Democrat",">=75%","Liberal"
"5478","Roberts",1,"Conservative","Criminal Procedure",0,1,0,"31-180 Days",1,"South","District Court","Democrat","Democrat","Republican","Approve","65+","West","Judaism","Caucasian","Democrat",">=75%","Liberal"
"5479","Roberts",1,"Conservative","Criminal Procedure",0,1,0,"31-180 Days",1,"South","District Court","Democrat","Democrat","Republican","Approve","0-65","South","Catholicism","Caucasian","Republican",">=75%","Conservative"
"5480","Roberts",1,"Conservative","Criminal Procedure",0,1,0,"31-180 Days",1,"South","District Court","Democrat","Democrat","Republican","Approve","0-65","Northeast","Catholicism","Caucasian","Republican","<75%","Conservative"
"5481","Roberts",1,"Conservative","Criminal Procedure",0,1,0,"31-180 Days",1,"South","Trial Court","Democrat","Democrat","Republican","Approve","65+","Midwest","Protestant","Caucasian","Republican",">=75%","Liberal"
"5482","Roberts",1,"Conservative","Criminal Procedure",0,1,0,"31-180 Days",1,"South","Trial Court","Democrat","Democrat","Republican","Approve","65+","Northeast","Catholicism","Caucasian","Republican",">=75%","Conservative"
"5483","Roberts",1,"Conservative","Criminal Procedure",0,1,0,"31-180 Days",1,"South","Trial Court","Democrat","Democrat","Republican","Approve","65+","West","Catholicism","Caucasian","Republican",">=75%","Liberal"
"5484","Roberts",1,"Conservative","Criminal Procedure",0,1,0,"31-180 Days",1,"South","Trial Court","Democrat","Democrat","Republican","Approve","65+","Northeast","Episcopalian","Caucasian","Republican",">=75%","Liberal"
"5485","Roberts",1,"Conservative","Criminal Procedure",0,1,0,"31-180 Days",1,"South","Trial Court","Democrat","Democrat","Republican","Approve","0-65","South","Catholicism","African American","Republican","<75%","Conservative"
"5486","Roberts",1,"Conservative","Criminal Procedure",0,1,0,"31-180 Days",1,"South","Trial Court","Democrat","Democrat","Republican","Approve","65+","Northeast","Jewish","Caucasian","Democrat",">=75%","Liberal"
"5487","Roberts",1,"Conservative","Criminal Procedure",0,1,0,"31-180 Days",1,"South","Trial Court","Democrat","Democrat","Republican","Approve","65+","West","Judaism","Caucasian","Democrat",">=75%","Liberal"
"5488","Roberts",1,"Conservative","Criminal Procedure",0,1,0,"31-180 Days",1,"South","Trial Court","Democrat","Democrat","Republican","Approve","0-65","South","Catholicism","Caucasian","Republican",">=75%","Conservative"
"5489","Roberts",1,"Conservative","Criminal Procedure",0,1,0,"31-180 Days",1,"South","Trial Court","Democrat","Democrat","Republican","Approve","0-65","Northeast","Catholicism","Caucasian","Republican","<75%","Conservative"
"5490","Roberts",0,"Liberal","Economic Activity",0,1,0,"31-180 Days",1,"Northeast","District Court","Democrat","Democrat","Republican","Approve","65+","Midwest","Protestant","Caucasian","Republican",">=75%","Conservative"
"5491","Roberts",0,"Liberal","Economic Activity",0,1,0,"31-180 Days",1,"Northeast","District Court","Democrat","Democrat","Republican","Approve","65+","Northeast","Catholicism","Caucasian","Republican",">=75%","Liberal"
"5492","Roberts",0,"Liberal","Economic Activity",0,1,0,"31-180 Days",1,"Northeast","District Court","Democrat","Democrat","Republican","Approve","65+","West","Catholicism","Caucasian","Republican",">=75%","Conservative"
"5493","Roberts",0,"Liberal","Economic Activity",0,1,0,"31-180 Days",1,"Northeast","District Court","Democrat","Democrat","Republican","Approve","65+","Northeast","Episcopalian","Caucasian","Republican",">=75%","Liberal"
"5494","Roberts",0,"Liberal","Economic Activity",0,1,0,"31-180 Days",1,"Northeast","District Court","Democrat","Democrat","Republican","Approve","0-65","South","Catholicism","African American","Republican","<75%","Liberal"
"5495","Roberts",0,"Liberal","Economic Activity",0,1,0,"31-180 Days",1,"Northeast","District Court","Democrat","Democrat","Republican","Approve","65+","Northeast","Jewish","Caucasian","Democrat",">=75%","Liberal"
"5496","Roberts",0,"Liberal","Economic Activity",0,1,0,"31-180 Days",1,"Northeast","District Court","Democrat","Democrat","Republican","Approve","65+","West","Judaism","Caucasian","Democrat",">=75%","Liberal"
"5497","Roberts",0,"Liberal","Economic Activity",0,1,0,"31-180 Days",1,"Northeast","District Court","Democrat","Democrat","Republican","Approve","0-65","South","Catholicism","Caucasian","Republican",">=75%","Liberal"
"5498","Roberts",0,"Liberal","Economic Activity",0,1,0,"31-180 Days",1,"Northeast","District Court","Democrat","Democrat","Republican","Approve","0-65","Northeast","Catholicism","Caucasian","Republican","<75%","Conservative"
"5499","Roberts",0,"Liberal","Criminal Procedure",0,1,0,"31-180 Days",1,"South","District Court","Democrat","Democrat","Republican","Approve","65+","Midwest","Protestant","Caucasian","Republican",">=75%","Liberal"
"5500","Roberts",0,"Liberal","Criminal Procedure",0,1,0,"31-180 Days",1,"South","District Court","Democrat","Democrat","Republican","Approve","65+","Northeast","Catholicism","Caucasian","Republican",">=75%","Conservative"
"5501","Roberts",0,"Liberal","Criminal Procedure",0,1,0,"31-180 Days",1,"South","District Court","Democrat","Democrat","Republican","Approve","65+","West","Catholicism","Caucasian","Republican",">=75%","Conservative"
"5502","Roberts",0,"Liberal","Criminal Procedure",0,1,0,"31-180 Days",1,"South","District Court","Democrat","Democrat","Republican","Approve","65+","Northeast","Episcopalian","Caucasian","Republican",">=75%","Conservative"
"5503","Roberts",0,"Liberal","Criminal Procedure",0,1,0,"31-180 Days",1,"South","District Court","Democrat","Democrat","Republican","Approve","0-65","South","Catholicism","African American","Republican","<75%","Conservative"
"5504","Roberts",0,"Liberal","Criminal Procedure",0,1,0,"31-180 Days",1,"South","District Court","Democrat","Democrat","Republican","Approve","65+","Northeast","Jewish","Caucasian","Democrat",">=75%","Conservative"
"5505","Roberts",0,"Liberal","Criminal Procedure",0,1,0,"31-180 Days",1,"South","District Court","Democrat","Democrat","Republican","Approve","65+","West","Judaism","Caucasian","Democrat",">=75%","Conservative"
"5506","Roberts",0,"Liberal","Criminal Procedure",0,1,0,"31-180 Days",1,"South","District Court","Democrat","Democrat","Republican","Approve","0-65","South","Catholicism","Caucasian","Republican",">=75%","Conservative"
"5507","Roberts",0,"Liberal","Criminal Procedure",0,1,0,"31-180 Days",1,"South","District Court","Democrat","Democrat","Republican","Approve","0-65","Northeast","Catholicism","Caucasian","Republican","<75%","Conservative"
"5508","Roberts",0,"Conservative","Economic Activity",0,1,0,"31-180 Days",1,"Midwest","District Court","Democrat","Democrat","Republican","Approve","65+","Midwest","Protestant","Caucasian","Republican",">=75%","Liberal"
"5509","Roberts",0,"Conservative","Economic Activity",0,1,0,"31-180 Days",1,"Midwest","District Court","Democrat","Democrat","Republican","Approve","65+","Northeast","Catholicism","Caucasian","Republican",">=75%","Liberal"
"5510","Roberts",0,"Conservative","Economic Activity",0,1,0,"31-180 Days",1,"Midwest","District Court","Democrat","Democrat","Republican","Approve","65+","West","Catholicism","Caucasian","Republican",">=75%","Liberal"
"5511","Roberts",0,"Conservative","Economic Activity",0,1,0,"31-180 Days",1,"Midwest","District Court","Democrat","Democrat","Republican","Approve","65+","Northeast","Episcopalian","Caucasian","Republican",">=75%","Liberal"
"5512","Roberts",0,"Conservative","Economic Activity",0,1,0,"31-180 Days",1,"Midwest","District Court","Democrat","Democrat","Republican","Approve","0-65","South","Catholicism","African American","Republican","<75%","Liberal"
"5513","Roberts",0,"Conservative","Economic Activity",0,1,0,"31-180 Days",1,"Midwest","District Court","Democrat","Democrat","Republican","Approve","65+","Northeast","Jewish","Caucasian","Democrat",">=75%","Liberal"
"5514","Roberts",0,"Conservative","Economic Activity",0,1,0,"31-180 Days",1,"Midwest","District Court","Democrat","Democrat","Republican","Approve","65+","West","Judaism","Caucasian","Democrat",">=75%","Liberal"
"5515","Roberts",0,"Conservative","Economic Activity",0,1,0,"31-180 Days",1,"Midwest","District Court","Democrat","Democrat","Republican","Approve","0-65","South","Catholicism","Caucasian","Republican",">=75%","Liberal"
"5516","Roberts",0,"Conservative","Economic Activity",0,1,0,"31-180 Days",1,"Midwest","District Court","Democrat","Democrat","Republican","Approve","0-65","Northeast","Catholicism","Caucasian","Republican","<75%","Liberal"
"5517","Roberts",0,"Liberal","Federal Taxation",0,1,0,"31-180 Days",1,"South","District Court","Democrat","Democrat","Republican","Approve","65+","Midwest","Protestant","Caucasian","Republican",">=75%","Liberal"
"5518","Roberts",0,"Liberal","Federal Taxation",0,1,0,"31-180 Days",1,"South","District Court","Democrat","Democrat","Republican","Approve","65+","Northeast","Catholicism","Caucasian","Republican",">=75%","Liberal"
"5519","Roberts",0,"Liberal","Federal Taxation",0,1,0,"31-180 Days",1,"South","District Court","Democrat","Democrat","Republican","Approve","65+","West","Catholicism","Caucasian","Republican",">=75%","Liberal"
"5520","Roberts",0,"Liberal","Federal Taxation",0,1,0,"31-180 Days",1,"South","District Court","Democrat","Democrat","Republican","Approve","65+","Northeast","Episcopalian","Caucasian","Republican",">=75%","Liberal"
"5521","Roberts",0,"Liberal","Federal Taxation",0,1,0,"31-180 Days",1,"South","District Court","Democrat","Democrat","Republican","Approve","0-65","South","Catholicism","African American","Republican","<75%","Liberal"
"5522","Roberts",0,"Liberal","Federal Taxation",0,1,0,"31-180 Days",1,"South","District Court","Democrat","Democrat","Republican","Approve","65+","Northeast","Jewish","Caucasian","Democrat",">=75%","Liberal"
"5523","Roberts",0,"Liberal","Federal Taxation",0,1,0,"31-180 Days",1,"South","District Court","Democrat","Democrat","Republican","Approve","65+","West","Judaism","Caucasian","Democrat",">=75%","Liberal"
"5524","Roberts",0,"Liberal","Federal Taxation",0,1,0,"31-180 Days",1,"South","District Court","Democrat","Democrat","Republican","Approve","0-65","South","Catholicism","Caucasian","Republican",">=75%","Liberal"
"5525","Roberts",0,"Liberal","Federal Taxation",0,1,0,"31-180 Days",1,"South","District Court","Democrat","Democrat","Republican","Approve","0-65","Northeast","Catholicism","Caucasian","Republican","<75%","Liberal"
"5526","Roberts",1,"Conservative","Economic Activity",0,1,0,"31-180 Days",1,"Northeast","District Court","Democrat","Democrat","Republican","Approve","65+","Midwest","Protestant","Caucasian","Republican",">=75%","Conservative"
"5527","Roberts",1,"Conservative","Economic Activity",0,1,0,"31-180 Days",1,"Northeast","District Court","Democrat","Democrat","Republican","Approve","65+","Northeast","Catholicism","Caucasian","Republican",">=75%","Liberal"
"5528","Roberts",1,"Conservative","Economic Activity",0,1,0,"31-180 Days",1,"Northeast","District Court","Democrat","Democrat","Republican","Approve","65+","West","Catholicism","Caucasian","Republican",">=75%","Liberal"
"5529","Roberts",1,"Conservative","Economic Activity",0,1,0,"31-180 Days",1,"Northeast","District Court","Democrat","Democrat","Republican","Approve","65+","Northeast","Episcopalian","Caucasian","Republican",">=75%","Liberal"
"5530","Roberts",1,"Conservative","Economic Activity",0,1,0,"31-180 Days",1,"Northeast","District Court","Democrat","Democrat","Republican","Approve","0-65","South","Catholicism","African American","Republican","<75%","Liberal"
"5531","Roberts",1,"Conservative","Economic Activity",0,1,0,"31-180 Days",1,"Northeast","District Court","Democrat","Democrat","Republican","Approve","65+","Northeast","Jewish","Caucasian","Democrat",">=75%","Liberal"
"5532","Roberts",1,"Conservative","Economic Activity",0,1,0,"31-180 Days",1,"Northeast","District Court","Democrat","Democrat","Republican","Approve","65+","West","Judaism","Caucasian","Democrat",">=75%","Liberal"
"5533","Roberts",1,"Conservative","Economic Activity",0,1,0,"31-180 Days",1,"Northeast","District Court","Democrat","Democrat","Republican","Approve","0-65","Northeast","Catholicism","Caucasian","Republican","<75%","Liberal"
"5534","Roberts",1,"Liberal","Criminal Procedure",0,1,0,"31-180 Days",1,"West","District Court","Democrat","Democrat","Republican","Approve","65+","Midwest","Protestant","Caucasian","Republican",">=75%","Liberal"
"5535","Roberts",1,"Liberal","Criminal Procedure",0,1,0,"31-180 Days",1,"West","District Court","Democrat","Democrat","Republican","Approve","65+","Northeast","Catholicism","Caucasian","Republican",">=75%","Conservative"
"5536","Roberts",1,"Liberal","Criminal Procedure",0,1,0,"31-180 Days",1,"West","District Court","Democrat","Democrat","Republican","Approve","65+","West","Catholicism","Caucasian","Republican",">=75%","Conservative"
